cell_id,row,col,latitude,longitude,population_density,building_density,road_density,road_intersection_density,distance_to_highway,builtup_percentage,vegetation_percentage,water_percentage,night_lights,school_count,hospital_count,police_count,bus_stop_count,elevation,slope,ndvi,ndbi,commercial_percentage
465,14,17,12.9516,77.6046,0.833276962481861,0.8331378415481385,0.9429088941995692,0.8209727735372797,0.8130834269064859,0.6743098072467639,0.6842511436577353,0.8455554600194322,0.07163868835606928,1.0,0.9496727202973476,0.9544406062938953,0.9516967721429525,0.981842912687218,0.12792532148869673,0.19244865793727736,0.6928945898254381,0.24679995385903422
466,14,18,12.9516,77.6146,0.9530713400208948,0.8584453157670963,0.9639805229699921,0.8791652599562567,0.28632429351360017,0.17345325476352702,0.754436417879648,0.0888127076872084,0.06440655420424862,0.7738372803806705,0.8824972393705618,0.8791259522779442,0.7937605830412093,0.02164061132470213,0.3351596095724933,0.8664035136766717,0.5115411959250636,0.008422003528000321
467,14,19,12.9516,77.6246,0.8545102032307804,0.8038115910262073,0.8821745261821529,0.8476270157287544,0.3273330857516298,0.04619887362731287,0.0565208988021549,0.9534066700046135,0.052510130310732296,0.8056109911138339,0.8554114564423191,0.879172890642602,0.8576450486332928,0.9059232796076963,0.13663780125148717,0.7464531903069344,0.05605820206267163,0.8153302629137364
468,14,20,12.9516,77.6346,0.703897622756978,0.8567917897192173,0.8752333674624299,0.7588916211543608,0.7550404577004021,0.113119527585998,0.8071515322547183,0.45942817416893994,0.03877221271067138,0.8215577282904367,0.842305073609326,0.7236688309209058,0.8633644933325456,0.779102151216804,0.6387332094395498,0.5321160964907172,0.2891334893752167,0.16455596929108937
469,14,21,12.9516,77.6446,0.6470631980916028,0.6179907531090216,0.7257218773440893,0.8371824875982362,0.7185008303364583,0.32562987353429995,0.02568825997359742,0.08159670318745967,0.02591471729683563,0.7707441240348621,0.7997946028418488,0.6319989032960989,0.7798668185765876,0.34384564989009514,0.5870390281975676,0.28370192463604305,0.10238224992538031,0.8208892523030182
470,14,22,12.9516,77.6546,0.7015810423764551,0.6221360745984101,0.6056154712868579,0.7064764555088724,0.5489359000976614,0.7280603837425353,0.11940140680351641,0.7065051090150121,0.015676118305986517,0.6352059628314514,0.7363828136580152,0.5826968954353621,0.7578859549590854,0.6353391983769673,0.2438900402573236,0.9824219281628078,0.9613318083340922,0.04255606086972699
471,14,23,12.9516,77.6646,0.6255701530945444,0.667661242798059,0.5973643223705678,0.5358370470834999,0.6422341356593465,0.7475291912534895,0.06034803145403657,0.7362008674971585,0.008581545207289076,0.5024553048906543,0.5740248425093257,0.5250900141855405,0.5568661017794286,0.9020139204110103,0.49916372752048965,0.6721684045963934,0.08530563058915575,0.11165778412151973
472,14,24,12.9516,77.6746,0.5822656535848673,0.4976390738395225,0.5837829151678475,0.5471167498220347,0.8625816829407491,0.07623852908543273,0.0,0.15016360438674886,0.0042512386109420895,0.5706226839007486,0.5622695010929272,0.6178041927545037,0.5598366416975646,0.10282899499770301,0.5966077506609772,0.6697311100967718,0.5573425443575345,0.5253724295857993
473,14,25,12.9516,77.6846,0.5551409840523507,0.4285301312648399,0.395469078137954,0.49230015563887053,0.6120689616245463,0.6488888139876539,0.1724454672686525,0.7564271767755806,0.0019058292072870377,0.4310254231692379,0.39202065303432304,0.37660137369828695,0.5121618626372967,0.044486927293560706,0.9968855547330028,0.6487335425915418,0.7330355873687027,0.8513276030391344
474,14,26,12.9516,77.6946,0.43587800536509264,0.5055682865771777,0.37989016986664975,0.41650341402177865,0.5252182636517994,0.8751511521481383,0.0038730677817208196,0.07034723492948182,0.000773159808777223,0.4841924984205954,0.4693562971417521,0.4363467910655384,0.3285578259783455,0.5169554635091738,0.4721523310369736,0.9071233747521801,0.4490745335007282,0.4223033559090124
475,14,27,12.9516,77.7046,0.40276544387524793,0.37323244175748205,0.3429897858921217,0.3236234187035232,0.9281133715242609,0.004816753545507128,0.2536820489471683,0.3653548602206401,0.0002838381089542181,0.3659793690090162,0.37113459987410974,0.3437198544143886,0.3951359595803882,0.5014710180667757,0.012498571810831494,0.40472723653958737,0.16095750796612288,0.9194245538188548
476,14,28,12.9516,77.7146,0.22559202383082394,0.2682151783284939,0.33826931539977906,0.41673723140604024,0.6142303563554872,0.8818920508937641,0.48829820028383697,0.8490564836367084,9.429486322719696e-05,0.3818577132652251,0.22312100483969644,0.4089185462842263,0.24757748293533544,0.14641284309286898,0.8089271575951392,0.036348558538177436,0.7387265028658677,0.3391340213767984
477,14,29,12.9516,77.7246,0.18396665565359316,0.252375633876552,0.3520863196108778,0.232813328524107,0.24072230198495068,0.09848326765899482,0.037419676780642036,0.8575952656864848,2.8347917912727823e-05,0.2959012529325777,0.27680165276899354,0.24217328764172993,0.22534589055168758,0.9520203091328909,0.6400128124666316,0.4535471628975405,0.015376869383377708,0.4197089221181737
478,14,30,12.9516,77.7346,0.2926009934136906,0.13456052591475431,0.30804361735601926,0.2336370571313793,0.878271592941886,0.9912011969886928,0.2506226288487032,0.2682369178563657,7.712054033544422e-06,0.2258318138988322,0.16726135406703743,0.16587422931156506,0.2093452440461403,0.20375746374454917,0.6062221387758775,0.1677821275850669,0.28116810416723115,0.4471059140460638
479,14,31,12.9516,77.7446,0.19877127296481473,0.11196070717301891,0.19711119121426351,0.1805392483019899,0.9076687670221152,0.22086848089467798,0.9752117438875834,0.17458119603632194,1.8986054055832063e-06,0.16499216571435293,0.269279053889064,0.29873977566702087,0.25340999426919686,0.29857486122994886,0.1564953116225486,0.3578195143641209,0.3647046291455667,0.44760017511562783
480,15,0,12.9616,77.4346,0.14877966653806,0.26793083219697156,0.12812611611386102,0.27864100526062,0.9581296811736408,0.5655919545774647,0.6880419269372461,0.6343630076069526,0.03106773875710229,0.19873622739696897,0.21089027799210114,0.16678614602171382,0.29377029419842665,0.16875976935983728,0.001428652843990383,0.197025426091819,0.8795765147947965,0.8942278853981078
481,15,1,12.9616,77.4446,0.19064908173149075,0.23860246155000742,0.11875635786161659,0.21283098494952318,0.036135857685534546,0.7132878453577844,0.03171753161135961,0.7776495282610185,0.02801391390005279,0.20864184421414347,0.18096600583104566,0.2368223033560813,0.20119634107818546,0.5889059503864515,0.6062009744771106,0.6039907958226639,0.8336562322438932,0.832465853544034
482,15,2,12.9616,77.4546,0.30644001913499297,0.23669219697796723,0.15682626007264486,0.26390935213564537,0.3800480261280229,0.9383431390226691,0.41891078368986234,0.9103799511086796,0.026076265885641086,0.277721661204173,0.24420143288653803,0.2989439830633584,0.29989010597202237,0.6922378178616583,0.4862125226040174,0.33007860027006464,0.5089536540697384,0.38736816145532676
483,15,3,12.9616,77.4646,0.25096678087469243,0.38660402449445175,0.22481901272384358,0.3301953612475207,0.6336712624657536,0.43794626940161374,0.8915947569548244,0.22822563681148172,0.026256486571155136,0.2720963750876125,0.34385322084603615,0.2797250065806782,0.41348144283054866,0.848393675885437,0.6340425477529426,0.9311403829609775,0.16095999830338495,0.14501875368474554
484,15,4,12.9616,77.4746,0.3610522216215679,0.3530436783282819,0.38213296428083515,0.3634535134798362,0.5406483182553072,0.5325990954567564,0.7990550065661727,0.3136722281518285,0.028468974161142913,0.3799258190543264,0.2555637008967072,0.3132831965036349,0.3248907801167858,0.5244791082642163,0.4982124816466242,0.8581628777254912,0.46755877785158745,0.32156761454034793
485,15,5,12.9616,77.4846,0.4923158611559851,0.5019797810210629,0.38094086442332226,0.4997379791756967,0.5771991840619207,0.47781754685978634,0.6412350688696352,0.41749763869362566,0.031589175771550834,0.49311027417658304,0.3523548990799378,0.34791337449629917,0.5026595980915217,0.8760963095543093,0.7409426223253864,0.16772937539912552,0.36822704968694675,0.7494814345688589
486,15,6,12.9616,77.4946,0.441879776725225,0.5539113142267683,0.37172874630576336,0.5692609320191536,0.5905689036600453,0.5606741029300252,0.5197536256018704,0.6990717298137556,0.03399369196323434,0.44234549536287265,0.5416548530490364,0.5145655801204995,0.5317895978388602,0.08548202893559197,0.6080275707899697,0.56520421759522,0.7508305990236125,0.31258987590790077
487,15,7,12.9616,77.5046,0.5023040694796376,0.4726926944396397,0.45965756630709925,0.6562596522866215,0.6357767648770967,0.4194340951826013,0.6908221267486733,0.46268144507700776,0.0343385024726079,0.5089318889745191,0.4411031694911296,0.5246808470112732,0.5801681146044362,0.37349970291606394,0.43480095586858414,0.7075015199118649,0.8383278918476902,0.8720941216986142
488,15,8,12.9616,77.5146,0.5948444935432601,0.5227383746474191,0.5431324025486866,0.6584134200081643,0.09625864321040105,0.49959063532778863,0.887470526965548,0.6786402635170004,0.032201121959585126,0.6042218446209738,0.5453086097318925,0.5967019854958849,0.6648593070118048,0.46318856460757285,0.44826543290729387,0.4741727885089704,0.4823165562434009,0.15596460598556178
489,15,9,12.9616,77.5246,0.5956575169343095,0.7042622219942745,0.6162943176464829,0.7352384183953377,0.40732041792021273,0.1214252294792467,0.6660689050640813,0.7038516062327929,0.028280587896144037,0.6679860376998717,0.5905473479739689,0.6452872088231628,0.7060508986174622,0.19600633216635943,0.2808818515428933,0.010900887875634606,0.2100499382687621,0.6727262989482984
490,15,10,12.9616,77.5346,0.6430834179789866,0.757226471032731,0.7736191881869837,0.7824149806611799,0.4546568921644156,0.6404158739225296,0.9015551097626264,0.8933781014088906,0.024079820298163863,0.7420125104965374,0.6281361082727281,0.6473132081801318,0.667988487475528,0.01009961993817123,0.6744542014852898,0.7348581629764561,0.6589326774267174,0.2583190030855694
491,15,11,12.9616,77.5446,0.8090922435588103,0.7185973323225837,0.8604845744603705,0.9176309903019456,0.9047357604629821,0.1877744210085876,0.8678696760213499,0.6962861521168343,0.021249749260950745,0.7722963785517136,0.8557967484347302,0.8313728862584306,0.846773044087684,0.6477565464265937,0.34301453612110583,0.4378224955348597,0.8456554815702993,0.6286154961634507
492,15,12,12.9616,77.5546,0.7323612392823748,0.9259965937620982,0.7314090813398415,0.9701766582384141,0.9699351915708189,0.7421111363382595,0.2837555429056892,0.7003083580835443,0.020902866602926208,0.8841591464696447,0.8097831247349359,0.8180271672885253,0.8201414445820973,0.49099561417835136,0.4717746001618566,0.066238667402082,0.9503381027354931,0.5004637226581877
493,15,13,12.9616,77.5646,0.7769164697242472,0.8666480657478955,0.9471283501822608,0.9080739511282965,0.5476711648782111,0.11665448137893211,0.25551449982894336,0.8361333031753677,0.023166956490009206,0.7928116419541367,0.8713704239836967,0.9344150650990726,0.7979141030531993,0.8515149164395354,0.5112998489764277,0.34273164017810026,0.16874442221781427,0.6889323428561774
494,15,14,12.9616,77.5746,0.799460903749603,0.8024395746647212,0.9325372720109866,0.9487603631872845,0.0505279895119568,0.4734238428022136,0.9257956927478476,0.18818939023005227,0.02712469755958313,0.9093216152123466,0.9295017011956784,0.9595772587358158,0.8969883187320601,0.1065745162217469,0.9236052679614111,0.6674379323308466,0.9962278925466108,0.4797146096802342
495,15,15,12.9616,77.5846,0.9766364239296988,1.0,0.9333573382380003,0.9670119677533132,0.6542523474643058,0.8141062623244797,0.6804121210628253,0.8107992602585427,0.031151520668050145,0.8411691296474378,0.8817194461217096,0.8826015043441238,0.9461402707777067,0.8406170648814403,0.15567366089028525,0.013901291633456225,0.7465111985991855,0.41577743259370464
496,15,16,12.9616,77.5946,0.9003104208830369,0.8752873703238785,0.8682131528275631,0.9834816619503339,0.9702844494635204,0.09628107256059856,0.33750114087394634,0.9202321951359614,0.03353483818906061,0.9205649485872789,1.0,0.9708012856159196,0.8467551055867897,0.6267955961170709,0.4795236107382635,0.00415282545523717,0.2944793665571187,0.9872009512878364
497,15,17,12.9616,77.6046,0.8278833499508447,0.9881733521567488,0.8852241740251513,0.9015532364675636,0.486722379928362,0.014904931646637686,0.08205866116385305,0.26142813878406834,0.03313411671404197,0.8396881026495341,0.8419075486016551,0.9716038575902228,0.9674727061721864,0.22113790844565956,0.6892217739960903,0.893468762356474,0.35302592813964473,0.2584617136785551
498,15,18,12.9616,77.6146,0.9692944131496776,0.7949622177225504,0.9001321097487804,1.0,0.8257404409734659,0.34403106381489107,0.8504305984899356,0.7501638939369802,0.029789131168145463,0.8999504477830156,0.9040529108608776,0.8907288370343165,0.8090666553490424,0.5999314863050584,0.5968592377113935,0.9283193837882029,0.19691992014952506,0.55408330792493
499,15,19,12.9616,77.6246,0.8944012205146917,0.8508616517091285,0.7394823001907962,0.8160898461992192,0.3852041232966816,0.7613406949684363,0.606423637972535,0.099791669465278,0.02428683196623537,0.8189108097995577,0.8762681532064992,0.8580976387703505,0.7917001326537051,0.11272341130945368,0.7752172066194214,0.21914512053695442,0.5561390203853938,0.5838221563620803
500,15,20,12.9616,77.6346,0.7604686005007845,0.8580664940271684,0.8363915175720957,0.8793218510496391,0.019195529088271535,0.9578061481090684,0.27507711981635957,0.20055335579743847,0.017932810478490664,0.8263413285834151,0.793951953861656,0.8805842720299856,0.8079542365448228,0.18711995819696534,0.039757067652075075,0.7924113292870409,0.2946039944866913,0.5253309474878219
501,15,21,12.9616,77.6446,0.694309092845546,0.7821231293852837,0.7305344569464258,0.7939940570816951,0.08978577651187825,0.0044415032789157215,0.0709269860415265,0.4310088133569566,0.011985999286543432,0.6413201350088251,0.6914332923783212,0.7482438067827775,0.7968739593298222,0.6321159124041849,0.40085407305099596,0.308526043891709,0.31588937624013785,0.8722455197371781
502,15,22,12.9616,77.6546,0.6475648052815912,0.7112841937218609,0.7438712816182727,0.7515572788604103,0.37961133457760676,0.9601183626266847,0.5365936813763427,0.2572445239353972,0.007250472412225312,0.6664956449610664,0.7342622203251177,0.6328608581280213,0.6176781703950668,0.8562404982477031,0.5449447175428588,0.7681019948355747,0.7754198027222519,0.788959071947943
503,15,23,12.9616,77.6646,0.614967401794225,0.5514749488272983,0.5148269164224849,0.6162389519857626,0.5020981560287002,0.9160196456963918,0.47086844379004916,0.8094403163452231,0.00396911120248133,0.6435497402773028,0.4959103596241602,0.5683250846686867,0.5681303625310639,0.0337934152672122,0.2792218958538762,0.5625023554161397,0.62655368667713,0.9713150691501113
504,15,24,12.9616,77.6746,0.44421247176866757,0.4628624879737074,0.5377205610304793,0.5097248438456988,0.22458321264308267,0.83947677842168,0.3546353085272332,0.7154598066016433,0.0019662704545073194,0.624667693047717,0.49698616381666666,0.4609515083664196,0.5061372561796026,0.3197242863040274,0.6809651718319177,0.9517262166004409,0.33700526703440853,0.10520736892922361
505,15,25,12.9616,77.6846,0.4517285623717653,0.428380059280865,0.5529145680304715,0.42391110640610813,0.193245136911707,0.26747712919631544,0.4730486884295313,0.8685133443174299,0.0008814785535632804,0.5197231082631558,0.5043063821941515,0.535351870501957,0.4533295893247824,0.746845141212033,0.11276531371544911,0.9116871968550043,0.7031398833679079,0.9303852875780573
506,15,26,12.9616,77.6946,0.4395384007931216,0.3664016410113214,0.3106556527537836,0.3303621664004352,0.7829364556503606,0.5006290276064167,0.7348385237736158,0.2834654587305441,0.00035759961454487354,0.4651603456489724,0.31330903432314955,0.415903806503443,0.3592320279050656,0.49944181461028336,0.25612701217797595,0.7517093224946368,0.3913301302557217,0.2967790060336929
507,15,27,12.9616,77.7046,0.367252059808219,0.253918861335184,0.2560306658567382,0.3339698688179396,0.2221247280836008,0.917208029156702,0.4710424434670402,0.0035763125787753006,0.0001312799723975552,0.2878354092409293,0.39067943603808564,0.4126677520403706,0.3585345702360685,0.22278655060924613,0.9574962455367921,0.2049472407421864,0.5277236348272297,0.938700718386598
508,15,28,12.9616,77.7146,0.37367223674525324,0.3891273608163586,0.3349461957742718,0.3650689488973068,0.7805630727595994,0.9259129789376549,0.6234784258385885,0.5482273317733257,4.3612984483679123e-05,0.27706703708941477,0.26955293131006675,0.21589153634933497,0.3803212865321335,0.4661198414457058,0.7435665394153976,0.6654382879914271,0.9278624064184069,0.8182349422272127
509,15,29,12.9616,77.7246,0.21949268916808418,0.22677320149978364,0.22958802967455716,0.2496717137190675,0.5740177236090517,0.6883211065638029,0.16427436881174004,0.133936516747277,1.3111396122325022e-05,0.17162895714740253,0.3114479830802625,0.22519347392103192,0.23948687809149785,0.911163089688097,0.19841784276673058,0.45696782588836243,0.6224550687512096,0.581102486985851
510,15,30,12.9616,77.7346,0.16150376558539764,0.21320575409894502,0.3177419049105591,0.2077630800543717,0.2944255127546484,0.4827979928884583,0.10183109036910756,0.7927160532462788,3.5669566866186675e-06,0.2891730800188007,0.25707051428313515,0.3303891081776527,0.17200456688809412,0.5770451222461034,0.9749391319003029,0.8401053541784735,0.13337922063835395,0.9547840425406819
511,15,31,12.9616,77.7446,0.1974656667094143,0.12294273374482055,0.2362161840752901,0.21110775680019567,0.06291284629564688,0.05133601713073828,0.1974871537771499,0.3819637147156774,8.781374219142675e-07,0.16930682695039712,0.17581252281734625,0.14478349923697564,0.2451634069429063,0.7992469569458139,0.8092326303682659,0.9596946583296979,0.027126414010522095,0.7072034836381025
512,16,0,12.9716,77.4346,0.22343425664047564,0.14530402347753854,0.20352397861883353,0.2348111533229117,0.360494228346242,0.6278404514246997,0.41000746853165765,0.823445598603823,0.013003287366512259,0.14511056459767427,0.1095603627283283,0.29954422308034795,0.18093159354147423,0.3310317395031435,0.8454934589747256,0.41841205136142157,0.02975076213350245,0.36543107643944867
513,16,1,12.9716,77.4446,0.21140598840375618,0.24014350602241655,0.30205026631353504,0.12386247405625979,0.9014258044098772,0.26685677203303354,0.3113476219220345,0.7454956534402619,0.011725120246153844,0.267362919507219,0.185428493334915,0.2315252217861939,0.14225547375597689,0.898199541684044,0.7111071817900694,0.19080962267507662,0.13425604127854907,0.6512911103147775
514,16,2,12.9716,77.4546,0.2724789385416513,0.32209909384770485,0.27597755171462784,0.20292811805282823,0.8354067912626962,0.40243420159434967,0.5124285721365806,0.005931430163108967,0.010914124822781182,0.19285670565849977,0.2521360379788289,0.185131257633973,0.24010955326597833,0.12104188597560746,0.6384792607133798,0.9641628111129532,0.6327407449566607,0.6809738192355035
515,16,3,12.9716,77.4646,0.2983758989771121,0.320386344691908,0.3749697508696265,0.23593095330407982,0.08515043151548611,0.6447365353696127,0.804838504790533,0.4351218324734215,0.010989555525396873,0.3126769170920824,0.2907939678078581,0.361038363168984,0.24219374494760015,0.013321040436209497,0.6727161266154458,0.6713705341778498,0.8216155999708918,0.35377612947270504
516,16,4,12.9716,77.4746,0.3988852535709459,0.34149120985161596,0.2610905022087889,0.32607572136259133,0.832173070936858,0.20031411230359805,0.11479373308067757,0.7427308924095799,0.011915584038523743,0.25560179897720653,0.2697203159887247,0.27685484068470406,0.43293486753846744,0.07599935496474336,0.8725959107086354,0.8835131813196395,0.2206337048649717,0.7216306345560192
517,16,5,12.9716,77.4846,0.36621994718088235,0.42062521280461723,0.321992855500778,0.38342427555137587,0.5593236389457484,0.7840999575544949,0.8354374958700703,0.2397862930956613,0.0132215329039626,0.5083909792000715,0.44532774245988155,0.41542929435582976,0.5316494174251217,0.4359744901290419,0.0701341127350014,0.8678607707382818,0.22774859360246064,0.9286404636078194
518,16,6,12.9716,77.4946,0.36726174635990483,0.42429474790932165,0.4209933674410327,0.46051366087437334,0.14686880983074638,0.03707504318574724,0.23906927390748606,0.7018808836960551,0.014227934279432666,0.4923546056906635,0.43272147985633636,0.4313873098981855,0.4284004643476695,0.5626504916956598,0.08576198334784584,0.7815260644712825,0.8364085962990511,0.6008205064637918
519,16,7,12.9716,77.5046,0.48577941483907744,0.5432264726799787,0.48272705219915935,0.6247266153852765,0.33399105394800477,0.7061688727334441,0.2679068863996366,0.21749933949368674,0.014372253445221738,0.5701302681550126,0.5614532718326044,0.5902662467401458,0.5385320791162435,0.5353818038928032,0.5559699095980747,0.3002354270017164,0.12037708703795429,0.7724067477801368
520,16,8,12.9716,77.5146,0.5587509758846954,0.5282196616716834,0.5943641519184172,0.5359944781261669,0.810461974856816,0.5724606903672766,0.7041403288855556,0.9977414850772927,0.013477660721891821,0.5445030516844235,0.6830531353143448,0.5590823447335346,0.6475205725025234,0.8948787724337673,0.495893889395725,0.8401244784051564,0.03590217181671896,0.44331451457027354
521,16,9,12.9716,77.5246,0.6211543098508636,0.6772408235126434,0.6649319454554716,0.6120400242340568,0.45270992302253044,0.9310149890233915,0.8267096227709144,0.3061334048340159,0.011836735662758889,0.7543419509092281,0.6399654267995407,0.580419312275442,0.6578469530668227,0.9662131795207088,0.28174391358618145,0.26460170119580884,0.01023043505779735,0.37026158808946924
522,16,10,12.9716,77.5346,0.8059595189813913,0.7787526897155791,0.728367603880292,0.7878398839619088,0.6014478640793498,0.9629629515522237,0.14073120470744924,0.44535504692551703,0.010078519892260229,0.7906297656771535,0.7032360313437219,0.7953180146579863,0.7490931497335398,0.8828345018419298,0.6891222400948646,0.5138120686306034,0.57164960347778,0.33303781012255573
523,16,11,12.9716,77.5446,0.7715581235584038,0.8643886766353829,0.7260254473762846,0.9132451453057472,0.35444777832381824,0.05180069467841777,0.6503375338235605,0.18616135423713237,0.00889400410718035,0.7590413905006861,0.7490050694836008,0.8721584596184786,0.9118592387980945,0.434685180869956,0.21364151288351893,0.2574437582824325,0.9469263889115764,0.8843802257041122
524,16,12,12.9716,77.5546,0.7678269485955616,0.8674541374939667,0.9177724768424977,0.7730798623378949,0.908887175590827,0.5448711365806925,0.6345511702685787,0.11512448146351242,0.008748817651222995,0.7719698513994956,0.8175648436837942,0.9364955293624022,0.9292707650135776,0.04806775141852725,0.0675311108776178,0.4947207036734753,0.21401495580170796,0.08752868008445021
525,16,13,12.9716,77.5646,0.9532685105063691,0.9102958949864383,0.9200459119385288,0.8569107719243592,0.18650440890294898,0.6746295475053817,0.4935338221655344,0.9205071451044529,0.00969644411530301,0.9103846782563711,0.8875223593935081,0.826725133241998,0.9269457188621337,0.44042581592973074,0.6917395358897933,0.6895230848924918,0.847097667912535,0.8427531931183079
526,16,14,12.9716,77.5746,0.9389725438200267,0.8395578401515468,0.9239064801541285,0.8909142188532047,0.45102990563716666,0.3383139335083078,0.300703930632192,0.8268842309856433,0.011352942029498728,0.9207326407622624,0.8728993800752932,0.9546372597833916,0.9133586408954901,0.8299786295997742,0.43120039331313725,0.20849423088489905,0.11617160514349309,0.2776741489181497
527,16,15,12.9716,77.5846,0.9600608935366878,0.88148518623635,0.98683513541094,0.989543319458368,0.6063155720253466,0.5293823048720345,0.4254112620191192,0.7875462761199203,0.013038353976048547,0.8403133314487844,0.8204051976921085,0.9040809015839953,0.9022926577175876,0.33564378128279526,0.7714376891136159,0.895231372762714,0.6201468305351999,0.7564021970487761
528,16,16,12.9716,77.5946,0.8656474455877049,0.852168630196638,0.8656780291297043,0.9948158713642279,0.5145077001132892,0.9430687535839302,0.11080671345709082,0.8795431043457996,0.014035882726165823,0.8550374836208753,0.8047809374688628,0.8498375499813557,0.8565542012907227,0.8058045579117198,0.03647949798889602,0.34025923183897117,0.5650874288127677,0.7797738056565953
529,16,17,12.9716,77.6046,0.83029191363918,0.8525910114892258,0.9372884186776359,0.8943933769419152,0.795991276612951,0.11562558174621022,0.5046951088647325,0.9207692354795364,0.01386816223210802,0.8450738447102236,0.8572683281568023,1.0,0.8832064178073322,0.42004589842769124,0.4363470474359675,0.5688128866273973,0.05277974561978795,0.020955801235350312
530,16,18,12.9716,77.6146,0.7680704535952139,0.9001617212614822,0.9193508688931787,0.911334711424108,0.27431871744361724,0.7274596379455517,0.6705996593074814,0.6144793234906805,0.0124681308802872,0.7850617553920334,0.9460078187771194,0.7794832511338992,0.8149050993304613,0.7323605386539012,0.7272691667493609,0.3093090762351535,0.9468440842124017,0.707257738693853
531,16,19,12.9716,77.6246,0.8546112905535346,0.8401951175336917,0.9344246356732893,0.9395229668895275,0.09419754273789185,0.5917553462666102,0.31746320200256983,0.5461490915956222,0.010165163861723238,0.9103323641194108,0.8946311251333517,0.8098893657056251,0.8841537158492836,0.18277572186485452,0.5474838931198709,0.4317242863412897,0.144890098808251,0.945473389953376
532,16,20,12.9716,77.6346,0.7975325741552531,0.8284316499891041,0.8585607632915476,0.8494288189047745,0.9132326150057348,0.37483083593357025,0.9679017741560872,0.7662401996016319,0.007505711624657862,0.7585694712603003,0.773098731177908,0.8023149181351502,0.8199715953343975,0.28319393639945073,0.6888279023165719,0.007673476918309036,0.7369599537886047,0.6321898681702293
533,16,21,12.9716,77.6446,0.6745192189700532,0.6296323110714699,0.6435935122270093,0.8546194895367261,0.8327211398033172,0.5363790312332609,0.7616034331604856,0.5270387156967264,0.005016695753633016,0.812567116896138,0.8073833139784825,0.6983815784512833,0.7895139043891927,0.2886415080688267,0.11175636798586372,0.4447156109686357,0.6686071958310495,0.1559935937434528
534,16,22,12.9716,77.6546,0.7652416538131983,0.7623678895693344,0.6862638836688425,0.6495877527315025,0.3240375412710399,0.962522092632013,0.9813714511276584,0.7815900862220738,0.003034658462150934,0.6351674568953954,0.600655239279393,0.7387061357262971,0.6238203005697303,0.9980548257628266,0.13755320635202145,0.5974446041367653,0.4679813822583487,0.5873389533712026
535,16,23,12.9716,77.6646,0.6826746323080787,0.6535588173781346,0.609552638802343,0.591622299549139,0.7313508705024915,0.23922256489419766,0.3592206118530317,0.014738744956487306,0.0016612568413499034,0.6333658250670782,0.5685200576623551,0.6405619217812031,0.7207521918842398,0.9214710447166886,0.6501349801386473,0.7733143487454849,0.5655221087430444,0.5648099331421855
536,16,24,12.9716,77.6746,0.6202208216410096,0.5380591696015852,0.5567894859411043,0.46785495264258736,0.8375753953170286,0.9682251697655715,0.23200188358595913,0.2788625167464272,0.0008229752400115135,0.5518801299784135,0.46123744091648694,0.5673396637733575,0.562740950993431,0.3867469092264187,0.10846747394630582,0.6283821015228993,0.7307293401985374,0.5770773221344095
537,16,25,12.9716,77.6846,0.4158101240157639,0.4061846605199165,0.5253135001927961,0.4162970917389365,0.7340906776150858,0.344112089716902,0.29417200648691083,0.5497017164656428,0.00036893959451041473,0.42834318537683325,0.5089973946165157,0.5201492060766671,0.5554870902411143,0.9260727841002041,0.8038747003583331,0.42558486815739816,0.9075265334215781,0.7816812750409645
538,16,26,12.9716,77.6946,0.36122034202957387,0.5003177551112241,0.4805588170593457,0.4374100302461723,0.7813417476802667,0.9376534517518816,0.7747773999361267,0.17470932963151944,0.00014967199854601273,0.5027932842016363,0.4188858072508426,0.49314183772559034,0.4035114284296859,0.4330171944363758,0.7428213442437095,0.4170425408895809,0.6482769238061399,0.2501089703353549
539,16,27,12.9716,77.7046,0.41288724478339645,0.25972311699841966,0.40338115366708527,0.39463955421958874,0.4973827681932855,0.6661158551135117,0.805834463152431,0.11150159570425602,5.494674781127654e-05,0.4109767903560774,0.2632475148620816,0.2777892686402739,0.26230494180870195,0.7985090619596206,0.8460658469559486,0.5793891467646884,0.1435746013917586,0.018826167618892012
540,16,28,12.9716,77.7146,0.20715330200783239,0.2751012905564754,0.3615486657061931,0.22970335049337604,0.26135529514451017,0.08665539652728002,0.8119955663533149,0.08603860793848858,1.825405365309335e-05,0.22406940216510024,0.2629463960345011,0.3547027457079525,0.3800135637725259,0.6651975720207807,0.8395246863857643,0.5005497760606988,0.8556607508234636,0.03387028330589823
541,16,29,12.9716,77.7246,0.31183416692451543,0.1829902163051737,0.34941192180935976,0.2017294840275048,0.45864363970131056,0.6080631028372872,0.8373459600922372,0.017761484629636445,5.487726444709593e-06,0.22685305217465523,0.3313150181481171,0.1783360732398005,0.19207820943201814,0.6116354638424838,0.6805516692411523,0.5431403883789613,0.12695550831890828,0.6679211809808976
542,16,30,12.9716,77.7346,0.18254736089548743,0.26015921889418947,0.29812137400365274,0.2897548279924534,0.7011363232461061,0.42170150671686807,0.15338960265890017,0.0016927263108921639,1.4929365533342562e-06,0.28659751199729466,0.2584437869478415,0.28885537689256335,0.3271474066921033,0.6723741329149733,0.7062541307382868,0.7611871736234684,0.170955487123153,0.2482279438206418
